GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,Line,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "05000" ,"Arkansas",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","  Transportation services",434,452,495,511,518,493,502,528,521,550,578,575,539,536,558,563,572,594,613,629,652
 "05000" ,"Arkansas",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","  Recreation services",437,470,508,504,538,582,634,698,754,821,900,937,910,909,912,920,950,968,996,1013,1037
 "05000" ,"Arkansas",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","  Food services and accommodations",904,936,970,1022,1056,1100,1141,1203,1264,1327,1380,1432,1463,1495,1554,1619,1646,1723,1844,1935,1971
 "05000" ,"Arkansas",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","  Financial services and insurance",1070,1148,1241,1357,1304,1309,1360,1462,1584,1657,1782,1879,1816,1949,2123,2291,2442,2600,2741,2807,3033
 "05000" ,"Arkansas",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","  Other services",1093,1203,1261,1280,1402,1503,1609,1693,1812,1947,1995,1949,1940,1927,1960,1955,1959,1973,2000,2063,2097
 "05000" ,"Arkansas",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"..."," Final consumption expenditures of nonprofit institutions serving households (NPISHs)",178,253,310,323,361,394,386,379,405,467,485,568,586,590,623,657,687,702,698,750,765
 "05000" ,"Arkansas",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"..."," Gross output of nonprofit institutions",1271,1410,1519,1570,1683,1816,1824,1911,2062,2181,2291,2444,2553,2647,2752,2868,2933,2996,3094,3259,3375
 "05000" ,"Arkansas",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"..."," Less: Receipts from sales of goods and services by nonprofit institutions",1093,1157,1210,1248,1322,1421,1438,1531,1657,1715,1805,1875,1967,2057,2128,2212,2245,2294,2396,2509,2609
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",21212,22150,23411,25112,25915,26676,27748,29356,31059,32764,34297,34614,33195,34268,35585,36701,37419,38952,40719,42528,44366
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",6866,7154,7735,8439,8638,8898,9227,9820,10364,10813,11150,10818,9815,10161,10720,11097,11194,11541,11798,12017,12440
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2500,2740,3044,3390,3488,3602,3687,3936,4133,4233,4251,3785,3320,3413,3533,3697,3754,3890,4129,4240,4401
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",864,973,1098,1156,1233,1312,1310,1342,1368,1303,1257,1026,879,917,986,1092,1151,1213,1317,1360,1417
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",538,584,655,735,776,804,831,886,945,983,961,848,753,762,773,775,775,800,832,834,863
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",793,857,937,1118,1113,1101,1134,1245,1323,1419,1464,1361,1189,1214,1218,1241,1237,1263,1348,1409,1459
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",305,326,353,382,365,385,412,462,497,528,570,551,499,520,557,589,591,615,632,637,661
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4367,4415,4691,5049,5150,5296,5540,5884,6232,6579,6899,7033,6495,6747,7187,7399,7440,7650,7669,7777,8040
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1684,1692,1788,1873,1957,2012,2083,2148,2253,2361,2510,2561,2468,2493,2587,2654,2678,2771,2822,2857,2872
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",942,972,1009,1059,1014,1045,1055,1156,1215,1193,1211,1164,1042,1086,1155,1219,1214,1252,1291,1313,1348
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",450,392,420,514,494,484,551,666,772,869,919,1042,739,854,1066,1088,1046,996,759,701,810
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1291,1359,1474,1603,1685,1756,1851,1914,1991,2157,2260,2265,2246,2314,2378,2438,2502,2631,2795,2907,3010
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",14346,14996,15676,16673,17276,17778,18521,19536,20695,21951,23146,23796,23380,24107,24865,25604,26225,27412,28921,30511,31926
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",14039,14682,15301,16215,16722,17120,17886,18952,20109,21266,22313,22870,22476,23188,23895,24524,25097,26249,27763,29249,30638
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","  Housing and utilities",4603,4810,4993,5242,5566,5699,5864,6128,6523,6973,7271,7566,7763,7859,8022,8153,8304,8620,9026,9380,9657
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","  Health care",2878,2948,2972,3074,3199,3403,3622,3857,4104,4317,4615,4867,4987,5397,5581,5698,5798,5999,6419,6867,7203
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","  Transportation services",876,909,956,1044,1025,986,1004,1054,1129,1207,1271,1257,1153,1175,1250,1316,1397,1480,1539,1650,1765
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","  Recreation services",733,745,840,889,912,925,1013,1123,1185,1252,1313,1323,1252,1307,1306,1366,1394,1447,1535,1605,1712
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","  Food services and accommodations",1340,1414,1455,1557,1596,1649,1737,1877,2006,2153,2288,2348,2232,2269,2361,2465,2558,2750,2990,3208,3295
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","  Financial services and insurance",1973,2119,2191,2347,2227,2209,2265,2380,2521,2576,2654,2570,2305,2381,2486,2533,2650,2789,2958,3038,3280
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","  Other services",1637,1736,1894,2062,2198,2250,2380,2533,2641,2788,2902,2939,2783,2799,2889,2992,2995,3164,3295,3501,3727
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"..."," Final consumption expenditures of nonprofit institutions serving households (NPISHs)",307,315,375,458,554,658,635,585,585,685,833,926,905,920,970,1079,1128,1163,1158,1261,1288
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"..."," Gross output of nonprofit institutions",1715,1758,1884,2064,2291,2542,2595,2641,2785,2965,3331,3564,3680,3820,4025,4348,4454,4577,4730,5030,5204
 "06000" ,"California",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"..."," Less: Receipts from sales of goods and services by nonprofit institutions",1408,1443,1509,1607,1737,1883,1959,2056,2199,2280,2498,2638,2776,2900,3056,3268,3326,3414,3573,3768,3916
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",22266,23506,25122,27042,27847,28191,29164,30575,32036,33310,34575,34958,33875,34232,35215,35938,36617,38049,39341,40638,42239
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7900,8274,8995,9608,9745,9632,9846,10340,10848,11159,11556,11390,10502,10590,11003,11272,11431,11769,11889,12145,12706
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",3010,3283,3587,3883,3907,3926,3908,4104,4224,4278,4378,4016,3582,3574,3610,3704,3847,4001,4154,4255,4490
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1058,1149,1274,1353,1427,1448,1400,1412,1374,1305,1365,1155,1033,1049,1051,1117,1177,1250,1330,1329,1377
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",749,805,870,945,969,969,952,1024,1086,1108,1114,1043,897,885,901,920,962,1010,1057,1110,1173
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",816,917,998,1100,1053,1041,1065,1144,1212,1267,1281,1218,1082,1060,1060,1067,1093,1101,1107,1136,1208
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",388,413,446,485,457,468,492,524,553,597,618,600,570,581,597,601,615,640,660,680,732
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4890,4991,5408,5725,5838,5706,5937,6236,6624,6882,7178,7375,6919,7016,7393,7567,7584,7768,7735,7890,8216
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1806,1853,2001,2060,2159,2126,2218,2321,2452,2475,2596,2702,2710,2693,2782,2885,2899,3014,3077,3163,3203
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",926,962,1011,1031,1025,1001,1016,1037,1072,1101,1099,1067,1000,1013,1059,1073,1085,1097,1126,1147,1162
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",588,513,563,705,688,615,692,791,921,1004,1082,1225,868,981,1177,1182,1141,1068,803,703,782
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1569,1663,1833,1929,1965,1965,2012,2088,2178,2302,2401,2381,2342,2329,2375,2428,2460,2590,2729,2877,3070
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",14366,15231,16127,17434,18102,18559,19318,20235,21188,22150,23019,23568,23373,23642,24213,24666,25185,26280,27452,28493,29532
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",14138,14961,15786,17021,17627,18054,18784,19692,20645,21525,22417,22867,22687,22929,23439,23806,24305,25354,26551,27561,28591
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","  Housing and utilities",4712,4899,5069,5292,5619,5721,5933,6237,6635,6856,6946,7071,7073,6969,7049,7096,7192,7445,7762,8074,8418
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","  Health care",2568,2687,2782,2998,3293,3600,3788,4052,4171,4301,4603,4780,4988,5067,5161,5244,5345,5655,6074,6378,6500
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","  Transportation services",1129,1147,1179,1256,1194,1108,1106,1161,1196,1245,1294,1324,1223,1261,1336,1407,1453,1514,1546,1607,1677
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","  Recreation services",931,1040,1148,1271,1267,1252,1316,1345,1407,1532,1642,1671,1693,1750,1736,1813,1896,1987,2080,2124,2205
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","  Food services and accommodations",1674,1707,1774,1911,1946,1971,2017,2128,2221,2317,2443,2511,2411,2457,2599,2695,2795,2958,3163,3273,3387
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","  Financial services and insurance",1466,1602,1753,1974,1875,1899,1982,2106,2232,2285,2376,2387,2185,2258,2368,2362,2434,2468,2534,2527,2698
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","  Other services",1658,1880,2081,2319,2434,2503,2643,2664,2783,2989,3112,3123,3113,3167,3188,3188,3190,3328,3394,3577,3705
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"..."," Final consumption expenditures of nonprofit institutions serving households (NPISHs)",228,270,341,413,475,505,534,543,543,626,603,701,687,713,774,860,880,926,901,932,942
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"..."," Gross output of nonprofit institutions",1686,1830,1973,2130,2287,2446,2562,2711,2852,3009,3077,3227,3310,3417,3549,3709,3758,3908,4057,4271,4385
 "08000" ,"Colorado",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"..."," Less: Receipts from sales of goods and services by nonprofit institutions",1458,1560,1632,1717,1813,1941,2028,2169,2309,2383,2474,2526,2623,2705,2775,2849,2878,2982,3156,3339,3443
 "09000" ,"Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",25439,26943,28492,29902,30987,32021,33165,35216,37534,39572,41324,42060,40966,41640,42864,43786,44899,46656,47983,49160,50720
 "09000" ,"Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",8601,8886,9456,9863,10117,10419,10730,11478,12277,12751,13208,13073,12185,12465,12962,13152,13552,14032,14176,14347,14768
 "09000" ,"Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2824,3063,3290,3430,3550,3741,3884,4135,4299,4338,4476,4181,3800,3859,3956,4049,4209,4373,4474,4570,4724
 "09000" ,"Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1094,1182,1286,1296,1366,1423,1472,1509,1489,1410,1438,1234,1153,1220,1273,1333,1381,1438,1475,1497,1520
 "09000" ,"Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",654,703,742,834,882,947,982,1068,1116,1138,1154,1086,938,936,943,959,1011,1047,1063,1094,1124
 "09000" ,"Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",681,758,818,828,853,908,941,1028,1115,1161,1220,1213,1098,1066,1080,1082,1140,1191,1227,1267,1341
 "09000" ,"Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",395,420,444,473,450,463,489,531,579,629,664,648,611,637,661,675,678,696,708,712,740
 "09000" ,"Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",5776,5824,6166,6433,6567,6678,6846,7342,7978,8413,8732,8892,8385,8605,9006,9102,9343,9659,9702,9777,10044
 "09000" ,"Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1979,1996,2069,2117,2232,2297,2237,2385,2504,2628,2779,2837,2802,2851,2961,3034,3079,3181,3262,3308,3357
 "09000" ,"Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",1139,1143,1161,1196,1150,1145,1151,1211,1288,1329,1314,1264,1170,1200,1206,1242,1242,1258,1282,1300,1301
 "09000" ,"Connecticut",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",703,584,614,753,729,654,780,892,1062,1221,1260,1407,1040,1156,1364,1303,1291,1268,969,803,867
